"ZDB-GENE-060421-7601","bach1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-060421-7601","bach1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050522-220","bach1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050522-220","bach1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050522-220","bach1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050522-220","bach1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120525-2","bach2a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120525-2","bach2a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120525-2","bach2a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041001-139","bach2b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041001-139","bach2b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041001-139","bach2b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050208-492","bap1","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-212","barhl1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-060118-2","barhl1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050913-153","barhl2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050522-28","barx1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-081120-4","barx2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041014-291","batf","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-160728-52","batf2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041014-356","batf3","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040408-1","bcor","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-081104-460","bend5","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-081104-460","bend5","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-1411","bhlhe22","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050913-22","bhlhe23","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-3133","bhlhe40","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-3133","bhlhe40","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-3133","bhlhe40","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050419-146","bhlhe41","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050419-146","bhlhe41","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-031116-2","bicra","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-100716-3","bicral","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-060510-3","brca2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040628-4","bsx","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-060130-108","casz1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-1","cbfa2t2","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-1","cbfa2t2","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-1","cbfa2t2","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-1","cbfa2t2","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-2","cbfa2t3","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-2","cbfa2t3","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-2","cbfa2t3","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-2","cbfa2t3","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070209-2","cbfa2t3","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-1158","cbx3a","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040329-2","cbx4","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-400","cbx7a","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-146","ccar1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-146","ccar1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-091204-207","ccar2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-091204-207","ccar2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050320-13","ccnh","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050419-206","ccnl1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-4813","ccnl1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-6397","ccnt1","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5779","ccnt2a","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-183","ccnt2b","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041114-136","ccpg1","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-29","cdca7a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-29","cdca7a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-607","cdca7b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-607","cdca7b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050510-1","cdx1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050510-1","cdx1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070615-29","cdx1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070615-29","cdx1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070615-29","cdx1b","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
